sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
WRW7004GX,WRW7004,Marquis De Lascombes Margaux 2016 (Second wine of Château Lascombes),Red Wine,Deep red.,"Cabernet Sauvignon, Malbec,merlot",France,Bordeaux,Margaux,Margaux,2016,Chateau Lascombes,"Cabernet Sauvignon, Merlot",Full,Medium,Medium,"[""floral""]",Beef|Lamb,0.808,"<p>The Marquis de Lascombes is the elegant second wine of Château Lascombes, a prestigious Deuxième Cru Classé (Second Growth) from the 1855 Bordeaux Classification. The estate’s history stretches back to the 17th century, named after its original owner, the Knight Antoine de Lascombes. Over centuries, the château has become a beacon of Margaux sophistication, producing wines that balance strength, sensuality, and finesse.</p>
<p>Crafted from the same terroirs as the Grand Vin but sourced from younger vines and parcels selected for approachability, Marquis de Lascombes 2016 captures the estate’s essence in a more youthful and vibrant form. The exceptional 2016 vintage — known for its perfect ripening conditions and refined tannins — delivers purity, structure, and Margaux’s signature floral charm in a wine ready to enchant both connoisseurs and newcomers alike.</p>",750 ml,2500,validated,5
WRW7021AD,WRW7021,Coppi Senatore Primitivo Gioia del Colle,Red Wine,"Deep ruby red with garnet reflections, showing excellent concentration.",Primitivo,Italy,Puglia,Gioia del Colle,Primitivo di Gioia del Colle DOC,2017,Casa Vinicola Coppi,Zinfandel,Full,Medium,Medium,"[""fruit"",""spice"",""earth"",""oak"",""herbal""]",Beef|Lamb,0.868,"Coppi's flagship 'Senatore' is a benchmark expression of Primitivo from the prized Gioia del Colle subzone in Puglia, delivering a refined, terroir-driven take on southern Italy's most characterful red grape — structured, soulful, and built to impress.",750 ml,1730,validated,5
WRW7024AD,WRW7024,Argiolas Korem Bovale Isola Dei Nuraghi IGT,Red Wine,"Deep, intense ruby red with excellent saturation and clarity, reflecting concentration and maturity.","Bovale Sardo, 10% Carignano, 5% Cannonau",Italy,Sardinia,,Isola dei Nuraghi,2019,Argiolas,"Grenache, Pecorino",Full,Medium,Medium,"[""earth"",""oak"",""mineral""]",Beef|Lamb|Pasta,0.892,"Argiolas Korem is a flagship expression from one of Sardinia's most celebrated family wineries, blending indigenous Bovale Sardo, Carignano, and Cannonau grapes into a richly textured, Mediterranean red with genuine depth and character.",750 ml,3080,validated,5
WRW7055AD,WRW7055,Barefoot Merlot,Red Wine,Red,Merlot,USA,California,,,current vintage,Barefoot,Merlot,Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb,0.916,Barefoot Cellars Merlot is a luscious wine with alluring flavors of boysenberry and split cherries followed by hints of silky chocolate for a decadent finish.,750 ml,499,validated,5
WRW7056AD,WRW7056,Continuum 2021,Red Wine,Red,"Cabernet Sauvignon, 35% Cabernet Franc, 11% Merlot, And 9% Petit Verdot,",USA,Napa,,,2021,Continuum,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""herbal"",""floral""]",Beef|Lamb|Hard Cheese,0.916,"A vintage set apart for its perseverance and resilience, the 2021 Continuum is one of refined concentration – a resounding expression of both measured intensity and enduring vibrancy. This is a multi-layered magnificent vintage that reveals floral notes, with black cherry and wild foraged mixed berries throughout. One can perceive the chemise, sage, and bay giving a gorgeous savory expression, reflective of the natural environment that surrounds the Sage Mountain Vineyard. 2021 is a wine of incredible complexity and nuance – a wine for the ages.",750 ml,14000,validated,5
WRW7057AD,WRW7057,Louis M.Martini Napa Valley Cabernet Sauvignon,Red Wine,Deep ruby red.,"Cabernet Sauvignon, 4% Merlot, 3% Petit Verdot, 3% Cabernet Franc, 1% Malbec",USA,Napa,Stags Leap,,2019,Louis M.Martini,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""spice"",""herbal"",""earth"",""oak"",""mineral""]",Beef|Lamb,0.916,"Classic and well-structured, this Cabernet Sauvignon brims with soft and approachable notes of black plum and wisps of fennel on the nose. Layers of dark cherry and cassis are unscored by hints of black licorice and a gravelly earthiness. The oak is well-integrated, imparting notes of sweet aromatics, resin and a bit of torn mint on the long finish.",750 ml,2850,validated,5
WRW7059AD,WRW7059,J. Christopher Volcanique Pinot Noir,Red Wine,Bright ruby red with translucent clarity.,Pinot Noir,USA,Willamette,,,2019,J. Christopher,Pinot Noir,Medium,High,Low,"[""earth"",""oak"",""floral"",""mineral""]",Chicken|Duck|Fish,0.916,"The Volcanique cuvée is a selection of outstanding barrels from vineyards J. Christopher works with in the Dundee Hills. The wine showcases the savory quality, the fruit purity, and the fine-grained texture that characterizes the deep, red volcanic clay of these hills. The 2019 is an excellent example, with its delicately floral fruit aromas, silky texture and structural finesse. As with all of their wines, it has the depth and structure to age gracefully for many years.",750 ml,2055,validated,5
WRW7104AB,WRW7104,Xige Estate Year of the Snake Limited Edition (With package),Red Wine,Deep ruby to opaque purple.,"Cabernet Sauvignon, Cabernet Gernischt",China,Ningxia,,,2021,Xige Estate,,Full,Medium,High,"[""oak""]",Beef|Lamb|Duck,0.916,"<p>A limited Lunar New Year collector’s release—structured Ningxia Cabernet expression presented in a ceremonial gift package, combining mountain-grown intensity with symbolic design.</p>",750 ml,2300,validated,5
WRW7151AB,WRW7151,Gérard Bertrand Autrement Merlot Pays D'Oc (375 ml),Red Wine,Ruby red.,Merlot,France,Languedoc,,Pays d'Oc IGP,2022,Gérard Bertrand,Merlot,Medium,Medium,Medium,"[""oak""]",Beef|Lamb,0.892,"Gérard Bertrand's Autrement Merlot from the sun-drenched Languedoc is an organically farmed, half-bottle gem delivering soft, aromatic fruit, silky mellow tannins, and a lingering chocolate-tinged finish — effortlessly approachable and beautifully expressive of its southern French terroir.",375 ml,500,validated,5
WRW7409AB,WRW7409,Clos Pegase Cabernet Sauvignon Napa Valley,Red Wine,Deep garnet with ruby reflections.,Cabernet Sauvignon,USA,Napa,,,2019,Clos Pegase,Cabernet Sauvignon,Full,Medium,High,"[""spice"",""oak""]",Beef|Lamb,0.916,"A structured and classically styled Napa Cabernet with ripe black fruit, refined tannins, and balanced oak—elegant, polished, and built for graceful ageing.",750 ml,2900,validated,5
WRW7410AB,WRW7410,"Clos Pegase Pinot Noir Mitsuko'S Vineyard, Carneros",Red Wine,Bright ruby with translucent edges.,Pinot Noir,USA,Napa,,,2022,Clos Pegase,Pinot Noir,Medium,Medium,Low,"[""fruit"",""spice"",""herbal"",""oak""]",Chicken|Mushroom|Soft Cheese|Fish,0.916,"An elegant cool-climate Pinot Noir with bright red berry purity, silky texture, and refined structure—vibrant, nuanced, and expressive of Carneros finesse.",750 ml,2300,validated,5
WRW7411AB,WRW7411,"Clos Pegase Merlot Mitsuko'S Vineyard, Carneros",Red Wine,Deep ruby with garnet reflections.,Merlot,USA,Napa,Carneros,Carneros AVA,2022,Clos Pegase,Merlot,Medium,Medium,Medium,"[""fruit"",""spice"",""herbal"",""oak""]",Lamb|Pork|Duck|Mushroom|Soft Cheese,0.892,"From the fog-cooled southern reaches of Napa Valley, Clos Pegase's Mitsuko's Vineyard Merlot delivers a refined Carneros expression — silky tannins, vivid red plum fruit, and a poised, elegant structure that sets it apart from richer, more opulent California styles.",750 ml,1700,validated,5
WRW7412AB,WRW7412,"Cosentino Winery The Cabernet Sauvignon, Lodi",Red Wine,Deep garnet with purple reflections.,Cabernet Sauvignon,USA,California,Lodi,Lodi AVA,2021,Cosentino Winery,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Hard Cheese|Barbecue,0.892,"A sun-drenched Lodi Cabernet Sauvignon from Cosentino Winery, delivering ripe blackcurrant, dark plum, and generous oak spice in a bold, fruit-forward New World style built for immediate pleasure and long-table indulgence.",750 ml,1200,validated,5
WRW7413AB,WRW7413,"Cosentino Winery The Zinfandel , Lodi",Red Wine,Deep ruby with purple highlights.,Zinfandel,USA,California,,,2021,Cosentino Winery,Zinfandel,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Pork|Hard Cheese|Barbecue,0.916,"A bold and fruit-rich Lodi Zinfandel with ripe blackberry intensity, warm spice, and plush texture—generous, expressive, and unmistakably Californian.",750 ml,1200,validated,5
WRW7415AB,WRW7415,"Girard Artistry Red Blend, Napa Valley",Red Wine,Deep garnet with opaque ruby core.,"Cabernet Sauvignon, Merlot,petit Verdot, Cabernet Fran, Malbec",USA,Napa,,,2021,Girard,Cabernet Sauvignon,Full,Medium,High,"[""oak""]",Beef|Lamb|Hard Cheese,0.916,"A polished and layered Napa Valley Bordeaux-style blend with rich dark fruit, refined structure, and elegant oak integration—powerful yet harmonious, crafted with precision.",750 ml,2900,validated,5
WRW7416AB,WRW7416,"Girard Petite Sirah, Napa Valley",Red Wine,Opaque deep purple with almost black core.,Petite Sirah,USA,Napa,,,2021,Girard,Petite Sirah,Full,Medium,High,"[""spice"",""oak""]","Red Meat, Grilled Steak, Lamb, Hard Cheese, BBQ",0.916,"A bold and deeply structured Napa Petite Sirah with inky color, intense dark fruit, and powerful tannins—rich, concentrated, and built for robust cuisine and ageing.",750 ml,2100,validated,5
WRW7417AB,WRW7417,"Girard Cabernet Sauvignon , Napa Valley",Red Wine,Deep garnet with dark ruby core.,Cabernet Sauvignon,USA,Napa,,,2021,Girard,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""oak""]",Beef|Lamb|Hard Cheese,0.916,"A classic Napa Valley Cabernet with concentrated blackcurrant fruit, structured tannins, and polished oak—powerful, refined, and built for confident ageing.",750 ml,2000,validated,5
WRW7418AB,WRW7418,"Girard Zinfandel Old Vine, Napa Valley",Red Wine,Deep ruby with purple hues.,Zinfandel (Old Vine),USA,Napa,,,2021,Girard,Zinfandel,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Pork|Hard Cheese|Barbecue,0.916,"A concentrated and expressive Old Vine Zinfandel with ripe blackberry richness, warm spice, and layered structure—bold, generous, and distinctly Napa in personality.",750 ml,1800,validated,5
WRW7429AB,WRW7429,Robert Foley Howell Mountain Ava Cabernet Sauvignon Napa Valley,Red Wine,"Deep, opaque purple-black core with garnet rim.",Cabernet Sauvignon,USA,Napa,,,2016,Robert Foley,Cabernet Sauvignon,Full,Medium,High,"[""earth"",""oak"",""mineral""]",Beef|Lamb|Hard Cheese,0.916,"A powerful mountain Cabernet with intense black fruit concentration, firm structure, and mineral depth—muscular, age-worthy, and distinctly Howell Mountain in character.",750 ml,10200,validated,5
WRW7430AB,WRW7430,Robert Foley Claret Napa Valley (Bordeaux Blend),Red Wine,Deep garnet with an opaque core.,"Cabernet Sauvignon, Merlot, Petit Verdot, Cabernet Franc",USA,Napa,,,2015,Robert Foley,"Cabernet Sauvignon, Merlot",Full,Medium,High,"[""oak""]",Beef|Lamb|Hard Cheese,0.916,"A structured and mountain-influenced Bordeaux-style blend with dense dark fruit, firm tannins, and layered complexity—powerful, age-worthy, and distinctly Napa in depth.",750 ml,6600,validated,5
WRW7431AB,WRW7431,Robert Foley (Napa Valley) Mount Veeder Cabernet Sauvignon Ava Napa Valley,Red Wine,Deep garnet with an opaque purple core.,Cabernet Sauvignon,USA,Napa,,,2014,Robert Foley,Cabernet Sauvignon,Full,Medium,High,"[""earth"",""oak"",""mineral""]",Beef|Lamb|Hard Cheese,0.916,"A structured, mountain-driven Cabernet with intense dark fruit, pronounced tannins, and mineral tension—focused, age-worthy, and distinctly Mount Veeder in personality.",750 ml,6600,validated,5
WRW7432AB,WRW7432,Robert Foley Cabernet Sauvignon Napa Valley,Red Wine,Opaque deep garnet with near-black core.,Cabernet Sauvignon,USA,Napa,,,2016,Robert Foley,Cabernet Sauvignon,Full,Medium,High,"[""earth"",""oak""]",Beef|Lamb|Hard Cheese,0.916,"A mountain-influenced Napa Cabernet with powerful structure, dense black fruit, and commanding tannins—intense, age-worthy, and crafted in a bold, uncompromising style.",750 ml,5100,validated,5
WRW7438CB,WRW7438,Luigi Bosca De Sangre Red Blend,Red Wine,Bright garnet red,"Cabernet Sauvignon 78%, Syrah 12%, Merlot 10%",Argentina,Mendoza,Luján de Cuyo,,2021,Luigi Bosca,Malbec,Full,High,Medium,,Beef|Lamb,0.916,"A premium, structured Bordeaux-style blend, showcasing the elegance and aging potential of Mendoza's top varietals.",750 ml,1600,validated,5
WRW7440CB,WRW7440,Dusty Duke Cabernet Sauvignon,Red Wine,Deep ruby red,Cabernet Sauvignon,Australia,Coonawarra,,,Current vintage,Dusty Duke,Cabernet Sauvignon,Medium,Medium,Medium,"[""spice"",""oak""]",Beef|Pork|Barbecue,0.916,"A bold yet smooth Cabernet Sauvignon with rich black fruit, gentle oak spice, and approachable tannins—classic, easy-drinking, and perfect for everyday enjoyment.",750 ml,1100,validated,5
WRW7441CB,WRW7441,Dusty Duke Shiraz,Red Wine,Deep ruby with purple hues,Shiraz,Australia,South Eastern Australia,,,Current vintage,Dusty Duke,Syrah,Medium,Medium,Medium,"[""spice""]",Beef|Pork|Barbecue,0.916,"A juicy and smooth Shiraz packed with ripe dark berries and soft spice—easy-drinking, approachable, and perfect for everyday enjoyment.",750 ml,1100,validated,5
WRW7443CB,WRW7443,Golden Paws Shiraz,Red Wine,Deep ruby with purple highlights.,Shiraz,Australia,South Eastern Australia,,,Current vintage,Golden Paws,Syrah,Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb|Hard Cheese|Barbecue|Pasta,0.916,"A bold yet smooth Australian Shiraz with ripe blackberry, plum, and gentle spice—rich, approachable, and easy to enjoy.",750 ml,800,validated,5
WRW7444CB,WRW7444,Risky Business Margaret River  Cabernet Sauvignon,Red Wine,Deep ruby red,Cabernet Sauvignon,Australia,Margaret River,,,Current vintage,Risky Business,Cabernet Sauvignon,Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb,0.916,"A refined yet vibrant Cabernet from Margaret River, showcasing pure blackcurrant fruit, fine tannins, and elegant structure—modern, polished, and beautifully balanced.",750 ml,1200,validated,5
WRW7445CB,WRW7445,1864 Cabernet Merlot,Red Wine,Deep ruby red,Cabernet Sauvignon & Merlot,Australia,South Eastern Australia,,,Current vintage,1864,Merlot,Medium,Medium,Medium,,Beef|Pork|Pasta,0.916,"A smooth and approachable red blend with ripe dark fruit, soft tannins, and a rounded finish—easy to drink and perfectly suited for everyday enjoyment.",750 ml,800,validated,5
WRW7447CB,WRW7447,West Cape Howe  Cabernet Merlot,Red Wine,Deep ruby red,Cabernet Sauvignon & Merlot,Australia,Others region,,,Current vintage,West Cape Howe,Merlot,Medium,Medium,Medium,"[""spice""]",Beef|Pork|Chicken|Pasta,0.916,"A smooth and fruit-forward red blend combining ripe dark berries, soft tannins, and subtle spice—easy-drinking yet structured enough to satisfy everyday red wine lovers.",750 ml,1100,validated,5
WRW7448CB,WRW7448,West Cape Howe Shiraz,Red Wine,Deep ruby with purple hues,Shiraz,Australia,Others region,,,Current vintage,West Cape Howe,Syrah,Full,Medium,Medium,"[""spice""]",Beef|Lamb|Barbecue,0.916,"A bold yet approachable Shiraz with ripe dark fruit, gentle spice, and smooth tannins—rich enough to satisfy, yet balanced for easy everyday drinking.",750 ml,1100,validated,5
WRW7449CB,WRW7449,Alto Los Romeros  Cabernet Sauvignon,Red Wine,Deep burgundy red colour.,Cabernet Sauvignon,Chile,Colchagua Valley,,,Current vintage,Alto Los Romeros,Cabernet Sauvignon,Medium,Medium,Medium,,Beef|Lamb,0.856,"A soft, fruit-driven, and highly approachable Cabernet Sauvignon for everyday drinking.",750 ml,700,validated,5
WRW7450CB,WRW7450,Alto Los Romeros Merlot,Red Wine,Intense cherry-red in colour,Merlot,Chile,Colchagua Valley,,,Current vintage,Alto Los Romeros,Merlot,Medium,Medium,Low,"[""oak""]",Beef|Lamb,0.856,"A soft, easy-drinking, and fruit-forward Merlot, known for its smooth texture.",750 ml,700,validated,5
WRW7452CB,WRW7452,Alto Los Romeros Reserva Carmenére,Red Wine,Deep ruby red colour.,"Carménère 90%, Malbec 10%",Chile,Colchagua Valley,,,Current vintage,Alto Los Romeros,Carmenère,Medium,Medium,Medium,"[""spice"",""herbal"",""oak""]",Beef|Lamb,0.916,"A rich, plush, and savoury Carmenère, showcasing the signature herbaceous and dark fruit character of the variety.",750 ml,900,validated,5
WRW7453CB,WRW7453,Terra Vega Cabernet Sauvignon,Red Wine,Deep ruby red,Cabernet Sauvignon,Chile,Central Valley,,,current vintage,Terra Vega,Cabernet Sauvignon,Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Pork,0.916,"A vibrant and fruit-forward Cabernet Sauvignon with juicy blackcurrant, soft tannins, and a smooth finish—easy to enjoy and full of New World charm.",750 ml,700,validated,5
