sku,id,name,classification,brand,price,overall_confidence,country,region,subregion,gap_type,stage_order,applicability,ga_priority_rank,ga_priority_score,value_band,subregion_action,priority_score,priority_reason,priority_rank
LWH1285GE,,Morris Tokay Barrel Australian Single Malt (700 ml),Whisky,Morris,4600.00,0.89,Australia,Rutherglen,,subregion,3,actionable,,,high_value,likely_not_applicable,120.00,subregion gated gap | spirits lane | high value | high confidence context | likely not applicable,8429
WDW0046AF,,Dow's  Late Bottled Vintage Port 2013,Port Wine,Dow's,2510.00,0.80,Portugal,Douro,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8430
WDW0048AF,,"Blandy's  Rainwater ""3 Years Old""",Port Wine,Blandy's,1580.00,0.74,Portugal,Douro,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8431
WRW1607BS,,Edi Simcic  Duet,Red Wine,Edi Simcic,2499.00,0.78,Slovenia,Goriška Brda,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8432
WRW2315BN,,Peter Michael  L'Esprit des Pavots 2019,Red Wine,Peter Michael  L'Esprit des Pavots,5669.00,0.66,USA,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8433
WRW2444BN,,Chateau Haut Bailly  Grand Cru Classe 2016,Red Wine,Chateau Haut Bailly  Grand Cru Classe,9699.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8434
WRW2902BN,,Domaine Du Pegau  Chateauneuf du Pape da Capo 2016,Red Wine,Domaine Du Pegau  Chateauneuf du Pape da Capo,13229.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8435
WRW3030BN,,Kanonkop  Paul Sauer,Red Wine,Kanonkop,2995.00,0.78,South Africa,Stellenbosch,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8436
WRW3764DJ,,Chateau Falfas   Le Chevalier,Red Wine,Chateau Falfas,3619.00,0.78,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8437
WRW3798DJ,,Domaine Giraud  Chateauneuf du Pape - Tradition,Red Wine,Domaine Giraud  Chateauneuf du Pape,3349.00,0.78,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8438
WRW4972AF,,Chateau Chasse-Spleen,Red Wine,Chasse Spleen,3189.00,0.71,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8439
WRW5004AF,,Chateau D'Arcole  Grand Cru,Red Wine,Chateau D'Arcole,4919.00,0.78,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8440
WRW5484BN,,Chateau Duhart Milon Rothschild 2018,Red Wine,Chateau Duhart Milon Rothschild,6639.00,0.29,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8441
WRW5774DD,,Noble Hill  Estate Reserve,Red Wine,Noble Hill,1335.00,0.78,South Africa,Paarl,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8442
WRW5857FX,,Granmonte  Durif,Red Wine,Granmonte,1189.00,0.78,Thailand,Khao Yai,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8443
WRW6000AD,,Altano  Tinto Reserva Douro Red DOC,Red Wine,Deep,1375.00,0.77,Portugal,Douro,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8444
WRW6200AF,,Daou  Soul of A Lion,Red Wine,Daou,8459.00,0.80,USA,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8445
WRW6273AA,,Tua Rita  Lodano Rosso IGT,Red Wine,Lodano Rosso,3595.00,0.70,Italy,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8446
WRW6274AA,,Tua Rita  Giusto di Notri IGT,Red Wine,Open,5165.00,0.70,Italy,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8447
WRW6275AA,,Tua Rita  Redigaffi IGT,Red Wine,Tua Rita,14595.00,0.70,Italy,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8448
WRW6388DD,,Intipalka  N1 Gran Reserva,Red Wine,Intipalka,2275.00,0.66,Peru,Ica,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8449
WRW6394DD,,Los Cerros De San Juan  Pentavarietal,Red Wine,Los Cerros De San Juan,2655.00,0.66,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8450
WRW6395DD,,Los Cerros De San Juan  Maderos Cabernet Sauvignon,Red Wine,Los Cerros De San Juan,1515.00,0.73,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8451
WRW6396DD,,Los Cerros De San Juan  Maderos Cabernet Franc,Red Wine,Los Cerros De San Juan,1515.00,0.73,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8452
WRW6397DD,,Los Cerros De San Juan  Cuna De Piedra Reserve Cabernet Sauvignon,Red Wine,Los Cerros De San Juan,1075.00,0.73,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8453
WRW6398DD,,Los Cerros De San Juan  Cuna De Piedra Reserve Tannat,Red Wine,Los Cerros De San Juan,1075.00,0.66,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8454
WRW6545FS,,Chateau Haut-Brion  Le Clarence de Haut-Brion 2015,Red Wine,Chateau Haut-Brion  Le Clarence de Haut-Brion,8825.00,0.71,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8455
WRW6546FS,,Chateau Haut-Brion  Le Clarence de Haut-Brion 2020,Red Wine,Chateau Haut-Brion  Le Clarence de Haut-Brion,8005.00,0.64,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8456
WRW6547FS,,Chateau Haut-Brion  Le Clarence de Haut-Brion 2019,Red Wine,Chateau Haut-Brion  Le Clarence de Haut-Brion,8005.00,0.64,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8457
WRW6796GW,,Roodeberg 1949,Red Wine,Roodeberg,1280.00,0.80,South Africa,Western Cape,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8458
WSP1214CH,,Monsoon Valley  Brut Blanc de Blancs,White Wine,Monsoon Valley,1499.00,0.78,Thailand,Champagne,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8459
WSP1215CH,,Monsoon Valley  Sparkling Extra Sec Rose,Sparkling Wine,Monsoon Valley,1799.00,0.78,Thailand,Champagne,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8460
WSP1236FC,,Laurent Perrier  Brut Millesime 2015,Sparkling Wine,Laurent Perrier  Brut Millesime,5099.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8461
WSP2585BU,,Dom Perignon  P2 2004,Orange Wine,Dom Perignon  P2,20999.00,0.78,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8462
WSP5657FX,,Granmonte  Sparkling Rose Méthode Traditionnelle Brut,Sparkling Wine,Granmonte,1089.00,0.78,Thailand,Khao Yai,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8463
WSP5658FX,,Granmonte  Crémant Méthode Traditionnelle Extra Brut,Sparkling Wine,Granmonte,2349.00,0.72,Thailand,Khao Yai,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8464
WSP5708BN,,Louis Roederer  Rose Vintage 2016,Rose Wine,Louis Roederer  Rose Vintage,4019.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8465
WSP5710EG,,Piper-Heidsieck  Rare Millesime 2008 (750 ml),White Wine,Piper-Heidsieck  Rare Millesime,7895.00,0.71,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8466
WWW1192BS,,Edi Simcic  Triton Lex,White Wine,Edi Simcic,1899.00,0.71,Slovenia,Goriška Brda,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8467
WWW1908DJ,,"Les heritiers du Comtes Lafon  Macon-Bussieres ""Le Monsard""",White Wine,Les heritiers du Comtes Lafon,2679.00,0.78,England,Burgundy,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8468
WWW5050FC,,Royal Tokaji  Furmint Dry Vineyard Selection (750 ml),White Wine,Royal Tokaji,1579.00,0.71,Hungary,Tokaj,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8469
WWW5087BN,,Domaine Fontaine-Gagnard  Criots Batard Montrachet,White Wine,Domaine Fontaine-Gagnard,16839.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8470
WWW5088BN,,Domaine Fontaine-Gagnard  Le Montrachet,White Wine,Domaine Fontaine-Gagnard,33669.00,0.66,France,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8471
WWW5232FX,,Granmonte  Verdelho,White Wine,Granmonte,1189.00,0.78,Thailand,Khao Yai,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8472
WWW5234FX,,Granmonte  Gradient Verdelho,White Wine,Granmonte,1189.00,0.78,Thailand,Khao Yai,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8473
WWW5456FC,,F.X. Pichler  Grüner Veltliner Kellerberg,White Wine,The Kellerberg,5009.00,0.73,Austria,,,subregion,3,actionable,,,high_value,wait_for_region,120.00,subregion gated gap | wine-like classification | high value | blocked by missing region,8474
WWW5464DD,,Los Cerros De San Juan  Maderos Blend de Blancs,White Wine,Los Cerros De San Juan,1515.00,0.66,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8475
WWW5465DD,,Los Cerros De San Juan  Cuna De Piedra Reserve Chardonnay,White Wine,Los Cerros De San Juan,1075.00,0.73,Uruguay,Canelones,,subregion,3,actionable,,,mid_value,likely_not_applicable,120.00,subregion gated gap | wine-like classification | mid value | likely not applicable,8476
LGN0310DG,,Glendalough Rose Gin (700 ml),Rose Wine,Glendalough Gin,2829.00,0.89,Ireland,,,subregion,3,actionable,,,mid_value,wait_for_region,115.00,subregion gated gap | wine-like classification | mid value | high confidence context | blocked by missing region,8477
LSK0013AR,,Fukuju  Awasaki Sparkling Sake (300 ml),Sparkling Wine,Fukuju,640.00,0.85,Japan,Champagne,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8478
WDW0100CH,,Osborne  Porto Tawny,Port Wine,Osborne,799.00,0.87,Portugal,Douro,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8479
WDW0101CH,,Monsoon Valley  Muscat (375 ml),White Wine,Monsoon Valley,699.00,0.84,Thailand,Hua Hin Hills,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8480
WDW0102CH,,Monsoon Valley  Chenin Blanc late Harvest (375 ml),White Wine,Monsoon Valley,699.00,0.86,Thailand,Hua Hin Hills,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8481
WRS0023AA,,PB Valley  PB Reserve Rose,Rose Wine,PB Valley,975.00,0.92,Thailand,Khao Yai,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8482
WRS0082AC,,Delheim Pinotage Rose (Screw Cap),Rose Wine,Delheim,719.00,0.92,South Africa,Stellenbosch,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8483
WRS0100CH,,Monsoon Valley  White Shiraz (Shiraz Rose),Rose Wine,Monsoon Valley,749.00,0.85,Thailand,Hua Hin Hills,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8484
WRS0136EC,,Gazela  Vinho Verde Rose,Rose Wine,Gazela,710.00,0.92,Portugal,Vinho Verde,,subregion,3,actionable,,,core_value,likely_not_applicable,115.00,subregion gated gap | wine-like classification | high confidence context | likely not applicable,8485
